line,epoch,date,time,activity,marker,sleep/wake,intervalstatus,s/wstatus,
36046,37965,10/07/2013,4:22:30,0,0,0,rest-s,nan,
36047,37966,10/07/2013,4:23:00,0,0,0,rest-s,nan,
36048,37967,10/07/2013,4:23:30,0,0,0,rest-s,nan,
36049,37968,10/07/2013,4:24:00,0,0,0,rest-s,nan,
36050,37969,10/07/2013,4:24:30,0,0,0,rest-s,nan,
36051,37970,10/07/2013,4:25:00,0,0,0,rest-s,nan,
36052,37971,10/07/2013,4:25:30,0,0,0,rest-s,nan,
36053,37972,10/07/2013,4:26:00,0,0,0,rest-s,nan,
36054,37973,10/07/2013,4:26:30,0,0,0,rest-s,nan,
36055,37974,10/07/2013,4:27:00,0,0,0,rest-s,nan,
36056,37975,10/07/2013,4:27:30,0,0,0,rest-s,nan,
36057,37976,10/07/2013,4:28:00,0,0,0,rest-s,nan,
36058,37977,10/07/2013,4:28:30,0,0,0,rest-s,nan,
36059,37978,10/07/2013,4:29:00,0,0,0,rest-s,nan,
36060,37979,10/07/2013,4:29:30,0,0,0,rest-s,nan,
36061,37980,10/07/2013,4:30:00,0,0,0,rest-s,nan,
36062,37981,10/07/2013,4:30:30,0,0,0,rest-s,nan,
36063,37982,10/07/2013,4:31:00,0,0,0,rest-s,nan,
36064,37983,10/07/2013,4:31:30,0,0,0,rest-s,nan,
36065,37984,10/07/2013,4:32:00,0,0,0,rest-s,nan,
36066,37985,10/07/2013,4:32:30,0,0,0,rest-s,nan,
36067,37986,10/07/2013,4:33:00,0,0,0,rest-s,nan,
36068,37987,10/07/2013,4:33:30,0,0,0,rest-s,nan,
36069,37988,10/07/2013,4:34:00,0,0,0,rest-s,nan,
36070,37989,10/07/2013,4:34:30,0,0,0,rest-s,nan,
36071,37990,10/07/2013,4:35:00,0,0,0,rest-s,nan,
36072,37991,10/07/2013,4:35:30,0,0,0,rest-s,nan,
36073,37992,10/07/2013,4:36:00,0,0,0,rest-s,nan,
36074,37993,10/07/2013,4:36:30,0,0,0,rest-s,nan,
36075,37994,10/07/2013,4:37:00,0,0,0,rest-s,nan,
36076,37995,10/07/2013,4:37:30,0,0,0,rest-s,nan,
36077,37996,10/07/2013,4:38:00,0,0,0,rest-s,nan,
36078,37997,10/07/2013,4:38:30,0,0,0,rest-s,nan,
36079,37998,10/07/2013,4:39:00,0,0,0,rest-s,nan,
36080,37999,10/07/2013,4:39:30,0,0,0,rest-s,nan,
36081,38000,10/07/2013,4:40:00,0,0,0,rest-s,nan,
36082,38001,10/07/2013,4:40:30,0,0,0,rest-s,nan,
36083,38002,10/07/2013,4:41:00,0,0,0,rest-s,nan,
36084,38003,10/07/2013,4:41:30,0,0,0,rest-s,nan,
36085,38004,10/07/2013,4:42:00,0,0,0,rest-s,nan,
36086,38005,10/07/2013,4:42:30,0,0,0,rest-s,nan,
36087,38006,10/07/2013,4:43:00,0,0,0,rest-s,nan,
36088,38007,10/07/2013,4:43:30,0,0,0,rest-s,nan,
36089,38008,10/07/2013,4:44:00,0,0,0,rest-s,nan,
36090,38009,10/07/2013,4:44:30,0,0,0,rest-s,nan,
36091,38010,10/07/2013,4:45:00,0,0,0,rest-s,nan,
36092,38011,10/07/2013,4:45:30,0,0,0,rest-s,nan,
36093,38012,10/07/2013,4:46:00,0,0,0,rest-s,nan,
36094,38013,10/07/2013,4:46:30,0,0,0,rest-s,nan,
36095,38014,10/07/2013,4:47:00,0,0,0,rest-s,nan,
36096,38015,10/07/2013,4:47:30,0,0,0,rest-s,nan,
36097,38016,10/07/2013,4:48:00,0,0,0,rest-s,nan,
36098,38017,10/07/2013,4:48:30,0,0,0,rest-s,nan,
36099,38018,10/07/2013,4:49:00,0,0,0,rest-s,nan,
36100,38019,10/07/2013,4:49:30,0,0,0,rest-s,nan,
36101,38020,10/07/2013,4:50:00,0,0,0,rest-s,nan,
36102,38021,10/07/2013,4:50:30,0,0,0,rest-s,nan,
36103,38022,10/07/2013,4:51:00,0,0,0,rest-s,nan,
36104,38023,10/07/2013,4:51:30,0,0,0,rest-s,nan,
36105,38024,10/07/2013,4:52:00,173,0,1,rest-s,nan,
36106,38025,10/07/2013,4:52:30,0,0,0,rest-s,nan,
36107,38026,10/07/2013,4:53:00,0,0,0,rest-s,nan,
36108,38027,10/07/2013,4:53:30,0,0,0,rest-s,nan,
36109,38028,10/07/2013,4:54:00,0,0,0,rest-s,nan,
36110,38029,10/07/2013,4:54:30,0,0,0,rest-s,nan,
36111,38030,10/07/2013,4:55:00,0,0,0,rest-s,nan,
36112,38031,10/07/2013,4:55:30,0,0,0,rest-s,nan,
36113,38032,10/07/2013,4:56:00,0,0,0,rest-s,nan,
36114,38033,10/07/2013,4:56:30,0,0,0,rest-s,nan,
36115,38034,10/07/2013,4:57:00,0,0,0,rest-s,nan,
36116,38035,10/07/2013,4:57:30,0,0,0,rest-s,nan,
36117,38036,10/07/2013,4:58:00,44,0,1,rest-s,nan,
36118,38037,10/07/2013,4:58:30,0,0,0,rest-s,nan,
36119,38038,10/07/2013,4:59:00,0,0,0,rest-s,nan,
36120,38039,10/07/2013,4:59:30,2,0,1,rest-s,nan,
36121,38040,10/07/2013,5:00:00,5,0,1,rest-s,nan,
36122,38041,10/07/2013,5:00:30,724,0,1,rest-s,nan,
36123,38042,10/07/2013,5:01:00,0,0,1,rest-s,nan,
36124,38043,10/07/2013,5:01:30,1,0,1,rest-s,nan,
36125,38044,10/07/2013,5:02:00,0,0,0,rest-s,nan,
36126,38045,10/07/2013,5:02:30,0,0,0,rest-s,nan,
36127,38046,10/07/2013,5:03:00,0,0,0,rest-s,nan,
36128,38047,10/07/2013,5:03:30,0,0,0,rest-s,nan,
36129,38048,10/07/2013,5:04:00,0,0,0,rest-s,nan,
36130,38049,10/07/2013,5:04:30,0,0,0,rest-s,nan,
36131,38050,10/07/2013,5:05:00,0,0,0,rest-s,nan,
36132,38051,10/07/2013,5:05:30,44,0,1,rest-s,nan,
36133,38052,10/07/2013,5:06:00,7,0,0,rest-s,nan,
36134,38053,10/07/2013,5:06:30,0,0,0,rest-s,nan,
36135,38054,10/07/2013,5:07:00,2,0,0,rest-s,nan,
36136,38055,10/07/2013,5:07:30,0,0,0,rest-s,nan,
36137,38056,10/07/2013,5:08:00,0,0,0,rest-s,nan,
36138,38057,10/07/2013,5:08:30,1,0,0,rest-s,nan,
36139,38058,10/07/2013,5:09:00,31,0,1,rest-s,nan,
36140,38059,10/07/2013,5:09:30,72,0,1,rest-s,nan,
36141,38060,10/07/2013,5:10:00,0,0,0,rest-s,nan,
36142,38061,10/07/2013,5:10:30,0,0,0,rest-s,nan,
36143,38062,10/07/2013,5:11:00,0,0,0,rest-s,nan,
36144,38063,10/07/2013,5:11:30,0,0,0,rest-s,nan,
36145,38064,10/07/2013,5:12:00,0,0,0,rest-s,nan,
36146,38065,10/07/2013,5:12:30,0,0,0,rest-s,nan,
36147,38066,10/07/2013,5:13:00,0,0,0,rest-s,nan,
36148,38067,10/07/2013,5:13:30,6,0,0,rest-s,nan,
36149,38068,10/07/2013,5:14:00,13,0,1,rest-s,nan,
36150,38069,10/07/2013,5:14:30,118,0,1,rest-s,nan,
36151,38070,10/07/2013,5:15:00,0,0,0,rest-s,nan,
36152,38071,10/07/2013,5:15:30,0,0,1,rest-s,nan,
36153,38072,10/07/2013,5:16:00,0,0,1,rest-s,nan,
36154,38073,10/07/2013,5:16:30,250,0,1,rest-s,nan,
36155,38074,10/07/2013,5:17:00,0,0,1,rest-s,nan,
36156,38075,10/07/2013,5:17:30,0,0,1,rest-s,nan,
36157,38076,10/07/2013,5:18:00,0,0,0,rest-s,nan,
36158,38077,10/07/2013,5:18:30,0,0,0,rest-s,nan,
36159,38078,10/07/2013,5:19:00,0,0,0,rest-s,nan,
36160,38079,10/07/2013,5:19:30,1,0,0,rest-s,nan,
36161,38080,10/07/2013,5:20:00,1,0,0,rest-s,nan,
36162,38081,10/07/2013,5:20:30,0,0,0,rest-s,nan,
36163,38082,10/07/2013,5:21:00,0,0,0,rest-s,nan,
36164,38083,10/07/2013,5:21:30,3,0,0,rest-s,nan,
36165,38084,10/07/2013,5:22:00,0,0,0,rest-s,nan,
36166,38085,10/07/2013,5:22:30,0,0,0,rest-s,nan,
36167,38086,10/07/2013,5:23:00,0,0,0,rest-s,nan,
36168,38087,10/07/2013,5:23:30,92,0,1,rest-s,nan,
36169,38088,10/07/2013,5:24:00,47,0,1,rest-s,nan,
36170,38089,10/07/2013,5:24:30,15,0,1,rest-s,nan,
36171,38090,10/07/2013,5:25:00,0,0,0,rest-s,nan,
36172,38091,10/07/2013,5:25:30,0,0,0,rest-s,nan,
36173,38092,10/07/2013,5:26:00,0,0,0,rest-s,nan,
36174,38093,10/07/2013,5:26:30,0,0,0,rest-s,nan,
36175,38094,10/07/2013,5:27:00,0,0,0,rest-s,nan,
36176,38095,10/07/2013,5:27:30,0,0,0,rest-s,nan,
36177,38096,10/07/2013,5:28:00,0,0,1,rest-s,nan,
36178,38097,10/07/2013,5:28:30,179,0,1,rest-s,nan,
36179,38098,10/07/2013,5:29:00,65,0,1,rest-s,nan,
36180,38099,10/07/2013,5:29:30,0,0,1,rest-s,nan,
36181,38100,10/07/2013,5:30:00,6,0,0,rest-s,nan,
36182,38101,10/07/2013,5:30:30,10,0,0,rest-s,nan,
36183,38102,10/07/2013,5:31:00,5,0,0,rest-s,nan,
36184,38103,10/07/2013,5:31:30,0,0,0,rest-s,nan,
36185,38104,10/07/2013,5:32:00,0,0,0,rest-s,nan,
36186,38105,10/07/2013,5:32:30,0,0,0,rest-s,nan,
36187,38106,10/07/2013,5:33:00,29,0,1,rest-s,nan,
36188,38107,10/07/2013,5:33:30,37,0,1,rest-s,nan,
36189,38108,10/07/2013,5:34:00,0,0,0,rest-s,nan,
36190,38109,10/07/2013,5:34:30,0,0,0,rest-s,nan,
36191,38110,10/07/2013,5:35:00,0,0,0,rest-s,nan,
36192,38111,10/07/2013,5:35:30,0,0,0,rest-s,nan,
36193,38112,10/07/2013,5:36:00,0,0,0,rest-s,nan,
36194,38113,10/07/2013,5:36:30,0,0,0,rest-s,nan,
36195,38114,10/07/2013,5:37:00,0,0,0,rest-s,nan,
36196,38115,10/07/2013,5:37:30,0,0,0,rest-s,nan,
36197,38116,10/07/2013,5:38:00,54,0,1,rest-s,nan,
36198,38117,10/07/2013,5:38:30,0,0,0,rest-s,nan,
36199,38118,10/07/2013,5:39:00,7,0,0,rest-s,nan,
36200,38119,10/07/2013,5:39:30,0,0,0,rest-s,nan,
36201,38120,10/07/2013,5:40:00,0,0,0,rest-s,nan,
36202,38121,10/07/2013,5:40:30,0,0,0,rest-s,nan,
36203,38122,10/07/2013,5:41:00,0,0,0,rest-s,nan,
36204,38123,10/07/2013,5:41:30,0,0,0,rest-s,nan,
36205,38124,10/07/2013,5:42:00,17,0,1,rest-s,nan,
36206,38125,10/07/2013,5:42:30,74,0,1,rest-s,nan,
36207,38126,10/07/2013,5:43:00,0,0,0,rest-s,nan,
36208,38127,10/07/2013,5:43:30,0,0,0,rest-s,nan,
36209,38128,10/07/2013,5:44:00,0,0,0,rest-s,nan,
36210,38129,10/07/2013,5:44:30,1,0,0,rest-s,nan,
36211,38130,10/07/2013,5:45:00,0,0,0,rest-s,nan,
36212,38131,10/07/2013,5:45:30,0,0,1,rest-s,nan,
36213,38132,10/07/2013,5:46:00,150,0,1,rest-s,nan,
36214,38133,10/07/2013,5:46:30,168,0,1,rest-s,nan,
36215,38134,10/07/2013,5:47:00,0,0,1,rest-s,nan,
36216,38135,10/07/2013,5:47:30,0,0,0,rest-s,nan,
36217,38136,10/07/2013,5:48:00,0,0,0,rest-s,nan,
36218,38137,10/07/2013,5:48:30,0,0,0,rest-s,nan,
36219,38138,10/07/2013,5:49:00,0,0,0,rest-s,nan,
36220,38139,10/07/2013,5:49:30,0,0,0,rest-s,nan,
36221,38140,10/07/2013,5:50:00,9,0,1,rest-s,nan,
36222,38141,10/07/2013,5:50:30,145,0,1,rest-s,nan,
36223,38142,10/07/2013,5:51:00,0,0,0,rest-s,nan,
36224,38143,10/07/2013,5:51:30,0,0,0,rest-s,nan,
36225,38144,10/07/2013,5:52:00,0,0,0,rest-s,nan,
36226,38145,10/07/2013,5:52:30,0,0,0,rest-s,nan,
36227,38146,10/07/2013,5:53:00,0,0,0,rest-s,nan,
36228,38147,10/07/2013,5:53:30,3,0,0,rest-s,nan,
36229,38148,10/07/2013,5:54:00,24,0,1,rest-s,nan,
36230,38149,10/07/2013,5:54:30,23,0,1,rest-s,nan,
36231,38150,10/07/2013,5:55:00,0,0,0,rest-s,nan,
36232,38151,10/07/2013,5:55:30,0,0,0,rest-s,nan,
36233,38152,10/07/2013,5:56:00,0,0,0,rest-s,nan,
36234,38153,10/07/2013,5:56:30,0,0,0,rest-s,nan,
36235,38154,10/07/2013,5:57:00,0,0,0,rest-s,nan,
36236,38155,10/07/2013,5:57:30,0,0,0,rest-s,nan,
36237,38156,10/07/2013,5:58:00,0,0,1,rest-s,nan,
36238,38157,10/07/2013,5:58:30,20,0,1,rest-s,nan,
36239,38158,10/07/2013,5:59:00,407,0,1,rest-s,nan,
36240,38159,10/07/2013,5:59:30,8,0,1,rest-s,nan,
36241,38160,10/07/2013,6:00:00,1,0,1,rest-s,nan,
36242,38161,10/07/2013,6:00:30,12,0,1,rest-s,nan,
36243,38162,10/07/2013,6:01:00,30,0,1,rest-s,nan,
36244,38163,10/07/2013,6:01:30,51,0,1,rest-s,nan,
36245,38164,10/07/2013,6:02:00,0,0,0,rest-s,nan,
36246,38165,10/07/2013,6:02:30,0,0,0,rest-s,nan,
36247,38166,10/07/2013,6:03:00,0,0,0,rest-s,nan,
36248,38167,10/07/2013,6:03:30,0,0,0,rest-s,nan,
36249,38168,10/07/2013,6:04:00,0,0,0,rest-s,nan,
36250,38169,10/07/2013,6:04:30,0,0,0,rest-s,nan,
36251,38170,10/07/2013,6:05:00,0,0,0,rest-s,nan,
36252,38171,10/07/2013,6:05:30,0,0,0,rest-s,nan,
36253,38172,10/07/2013,6:06:00,0,0,0,rest-s,nan,
36254,38173,10/07/2013,6:06:30,0,0,0,rest-s,nan,
36255,38174,10/07/2013,6:07:00,0,0,0,rest-s,nan,
36256,38175,10/07/2013,6:07:30,0,0,0,rest-s,nan,
36257,38176,10/07/2013,6:08:00,0,0,0,rest-s,nan,
36258,38177,10/07/2013,6:08:30,0,0,0,rest-s,nan,
36259,38178,10/07/2013,6:09:00,0,0,0,rest-s,nan,
36260,38179,10/07/2013,6:09:30,0,0,0,rest-s,nan,
36261,38180,10/07/2013,6:10:00,0,0,0,rest-s,nan,
36262,38181,10/07/2013,6:10:30,0,0,0,rest-s,nan,
36263,38182,10/07/2013,6:11:00,0,0,0,rest-s,nan,
36264,38183,10/07/2013,6:11:30,0,0,0,rest-s,nan,
36265,38184,10/07/2013,6:12:00,0,0,0,rest-s,nan,
36266,38185,10/07/2013,6:12:30,0,0,0,rest-s,nan,
36267,38186,10/07/2013,6:13:00,0,0,0,rest-s,nan,
36268,38187,10/07/2013,6:13:30,0,0,0,rest-s,nan,
36269,38188,10/07/2013,6:14:00,0,0,0,rest-s,nan,
36270,38189,10/07/2013,6:14:30,0,0,0,rest-s,nan,
36271,38190,10/07/2013,6:15:00,0,0,0,rest-s,nan,
36272,38191,10/07/2013,6:15:30,0,0,0,rest-s,nan,
36273,38192,10/07/2013,6:16:00,0,0,0,rest-s,nan,
36274,38193,10/07/2013,6:16:30,0,0,0,rest-s,nan,
36275,38194,10/07/2013,6:17:00,0,0,0,rest-s,nan,
36276,38195,10/07/2013,6:17:30,0,0,0,rest-s,nan,
36277,38196,10/07/2013,6:18:00,0,0,0,rest-s,nan,
36278,38197,10/07/2013,6:18:30,0,0,0,rest-s,nan,
36279,38198,10/07/2013,6:19:00,0,0,0,rest-s,nan,
36280,38199,10/07/2013,6:19:30,0,0,0,rest-s,nan,
36281,38200,10/07/2013,6:20:00,0,0,0,rest-s,nan,
36282,38201,10/07/2013,6:20:30,0,0,0,rest-s,nan,
36283,38202,10/07/2013,6:21:00,0,0,0,rest-s,nan,
36284,38203,10/07/2013,6:21:30,0,0,0,rest-s,nan,
36285,38204,10/07/2013,6:22:00,0,0,0,rest-s,nan,
36286,38205,10/07/2013,6:22:30,0,0,0,rest-s,nan,
36287,38206,10/07/2013,6:23:00,0,0,0,rest-s,nan,
36288,38207,10/07/2013,6:23:30,0,0,0,rest-s,nan,
36289,38208,10/07/2013,6:24:00,0,0,0,rest-s,nan,
36290,38209,10/07/2013,6:24:30,0,0,1,rest-s,nan,
36291,38210,10/07/2013,6:25:00,1,0,1,rest-s,nan,
36292,38211,10/07/2013,6:25:30,242,0,1,rest,nan,
36293,38212,10/07/2013,6:26:00,44,0,1,rest,nan,
36294,38213,10/07/2013,6:26:30,12,0,1,rest,nan,
36295,38214,10/07/2013,6:27:00,382,0,1,rest,nan,
36296,38215,10/07/2013,6:27:30,37,0,1,rest,nan,
36297,38216,10/07/2013,6:28:00,0,0,1,rest,nan,
36298,38217,10/07/2013,6:28:30,1,0,0,rest,nan,
36299,38218,10/07/2013,6:29:00,0,0,0,active,nan,
36300,38219,10/07/2013,6:29:30,13,0,1,active,nan,
36301,38220,10/07/2013,6:30:00,0,0,1,active,nan,
36302,38221,10/07/2013,6:30:30,31,0,1,active,nan,
36303,38222,10/07/2013,6:31:00,168,0,1,active,nan,
36304,38223,10/07/2013,6:31:30,266,0,1,active,nan,
36305,38224,10/07/2013,6:32:00,0,0,1,active,nan,
36306,38225,10/07/2013,6:32:30,113,0,1,active,nan,
36307,38226,10/07/2013,6:33:00,370,0,1,active,nan,
36308,38227,10/07/2013,6:33:30,493,0,1,active,nan,
36309,38228,10/07/2013,6:34:00,702,0,1,active,nan,
36310,38229,10/07/2013,6:34:30,680,0,1,active,nan,
36311,38230,10/07/2013,6:35:00,747,0,1,active,nan,
36312,38231,10/07/2013,6:35:30,294,0,1,active,nan,
36313,38232,10/07/2013,6:36:00,993,0,1,active,nan,
36314,38233,10/07/2013,6:36:30,1317,0,1,active,nan,
36315,38234,10/07/2013,6:37:00,771,0,1,active,nan,
36316,38235,10/07/2013,6:37:30,173,0,1,active,nan,
36317,38236,10/07/2013,6:38:00,219,0,1,active,nan,
36318,38237,10/07/2013,6:38:30,335,0,1,active,nan,
36319,38238,10/07/2013,6:39:00,285,0,1,active,nan,
36320,38239,10/07/2013,6:39:30,771,0,1,active,nan,
36321,38240,10/07/2013,6:40:00,420,0,1,active,nan,
36322,38241,10/07/2013,6:40:30,407,0,1,active,nan,
36323,38242,10/07/2013,6:41:00,335,0,1,active,nan,
36324,38243,10/07/2013,6:41:30,335,0,1,active,nan,
36325,38244,10/07/2013,6:42:00,212,0,1,active,nan,
36326,38245,10/07/2013,6:42:30,141,0,1,active,nan,
36327,38246,10/07/2013,6:43:00,304,0,1,active,nan,
36328,38247,10/07/2013,6:43:30,198,0,1,active,nan,
36329,38248,10/07/2013,6:44:00,99,0,1,active,nan,
36330,38249,10/07/2013,6:44:30,191,0,1,active,nan,
36331,38250,10/07/2013,6:45:00,276,0,1,active,nan,
36332,38251,10/07/2013,6:45:30,179,0,1,active,nan,
36333,38252,10/07/2013,6:46:00,258,0,1,active,nan,
36334,38253,10/07/2013,6:46:30,156,0,1,active,nan,
36335,38254,10/07/2013,6:47:00,304,0,1,active,nan,
36336,38255,10/07/2013,6:47:30,191,0,1,active,nan,
36337,38256,10/07/2013,6:48:00,99,0,1,active,nan,
36338,38257,10/07/2013,6:48:30,285,0,1,active,nan,
36339,38258,10/07/2013,6:49:00,510,0,1,active,nan,
36340,38259,10/07/2013,6:49:30,493,0,1,active,nan,
36341,38260,10/07/2013,6:50:00,358,0,1,active,nan,
36342,38261,10/07/2013,6:50:30,638,0,1,active,nan,
36343,38262,10/07/2013,6:51:00,875,0,1,active,nan,
36344,38263,10/07/2013,6:51:30,680,0,1,active,nan,
36345,38264,10/07/2013,6:52:00,618,0,1,active,nan,
36346,38265,10/07/2013,6:52:30,102,0,1,active,nan,
36347,38266,10/07/2013,6:53:00,335,0,1,active,nan,
36348,38267,10/07/2013,6:53:30,448,0,1,active,nan,
36349,38268,10/07/2013,6:54:00,394,0,1,active,nan,
36350,38269,10/07/2013,6:54:30,266,0,1,active,nan,
36351,38270,10/07/2013,6:55:00,358,0,1,active,nan,
36352,38271,10/07/2013,6:55:30,724,0,1,active,nan,
36353,38272,10/07/2013,6:56:00,1024,0,1,active,nan,
36354,38273,10/07/2013,6:56:30,294,0,1,active,nan,
36355,38274,10/07/2013,6:57:00,382,0,1,active,nan,
36356,38275,10/07/2013,6:57:30,407,0,1,active,nan,
36357,38276,10/07/2013,6:58:00,448,0,1,active,nan,
36358,38277,10/07/2013,6:58:30,478,0,1,active,nan,
36359,38278,10/07/2013,6:59:00,382,0,1,active,nan,
36360,38279,10/07/2013,6:59:30,848,0,1,active,nan,
36361,38280,10/07/2013,7:00:00,276,0,1,active,nan,
36362,38281,10/07/2013,7:00:30,335,0,1,active,nan,
36363,38282,10/07/2013,7:01:00,680,0,1,active,nan,
36364,38283,10/07/2013,7:01:30,493,0,1,active,nan,
36365,38284,10/07/2013,7:02:00,724,0,1,active,nan,
36366,38285,10/07/2013,7:02:30,191,0,1,active,nan,
36367,38286,10/07/2013,7:03:00,51,0,1,active,nan,
36368,38287,10/07/2013,7:03:30,127,0,1,active,nan,
36369,38288,10/07/2013,7:04:00,205,0,1,active,nan,
36370,38289,10/07/2013,7:04:30,659,0,1,active,nan,
36371,38290,10/07/2013,7:05:00,335,0,1,active,nan,
36372,38291,10/07/2013,7:05:30,185,0,1,active,nan,
36373,38292,10/07/2013,7:06:00,579,0,1,active,nan,
36374,38293,10/07/2013,7:06:30,638,0,1,active,nan,
36375,38294,10/07/2013,7:07:00,234,0,1,active,nan,
36376,38295,10/07/2013,7:07:30,234,0,1,active,nan,
36377,38296,10/07/2013,7:08:00,168,0,1,active,nan,
36378,38297,10/07/2013,7:08:30,185,0,1,active,nan,
36379,38298,10/07/2013,7:09:00,185,0,1,active,nan,
36380,38299,10/07/2013,7:09:30,212,0,1,active,nan,
36381,38300,10/07/2013,7:10:00,168,0,1,active,nan,
36382,38301,10/07/2013,7:10:30,141,0,1,active,nan,
36383,38302,10/07/2013,7:11:00,242,0,1,active,nan,
36384,38303,10/07/2013,7:11:30,219,0,1,active,nan,
36385,38304,10/07/2013,7:12:00,493,0,1,active,nan,
36386,38305,10/07/2013,7:12:30,191,0,1,active,nan,
36387,38306,10/07/2013,7:13:00,294,0,1,active,nan,
36388,38307,10/07/2013,7:13:30,162,0,1,active,nan,
36389,38308,10/07/2013,7:14:00,212,0,1,active,nan,
36390,38309,10/07/2013,7:14:30,173,0,1,active,nan,
36391,38310,10/07/2013,7:15:00,212,0,1,active,nan,
36392,38311,10/07/2013,7:15:30,191,0,1,active,nan,
36393,38312,10/07/2013,7:16:00,394,0,1,active,nan,
36394,38313,10/07/2013,7:16:30,205,0,1,active,nan,
36395,38314,10/07/2013,7:17:00,226,0,1,active,nan,
36396,38315,10/07/2013,7:17:30,347,0,1,active,nan,
36397,38316,10/07/2013,7:18:00,162,0,1,active,nan,
36398,38317,10/07/2013,7:18:30,358,0,1,active,nan,
36399,38318,10/07/2013,7:19:00,276,0,1,active,nan,
36400,38319,10/07/2013,7:19:30,212,0,1,active,nan,
36401,38320,10/07/2013,7:20:00,903,0,1,active,nan,
36402,38321,10/07/2013,7:20:30,448,0,1,active,nan,
36403,38322,10/07/2013,7:21:00,234,0,1,active,nan,
36404,38323,10/07/2013,7:21:30,370,0,1,active,nan,
36405,38324,10/07/2013,7:22:00,463,0,1,active,nan,
36406,38325,10/07/2013,7:22:30,258,0,1,active,nan,
36407,38326,10/07/2013,7:23:00,358,0,1,active,nan,
36408,38327,10/07/2013,7:23:30,382,0,1,active,nan,
36409,38328,10/07/2013,7:24:00,618,0,1,active,nan,
36410,38329,10/07/2013,7:24:30,598,0,1,active,nan,
36411,38330,10/07/2013,7:25:00,407,0,1,active,nan,
36412,38331,10/07/2013,7:25:30,822,0,1,active,nan,
36413,38332,10/07/2013,7:26:00,407,0,1,active,nan,
36414,38333,10/07/2013,7:26:30,796,0,1,active,nan,
36415,38334,10/07/2013,7:27:00,702,0,1,active,nan,
36416,38335,10/07/2013,7:27:30,463,0,1,active,nan,
36417,38336,10/07/2013,7:28:00,407,0,1,active,nan,
36418,38337,10/07/2013,7:28:30,638,0,1,active,nan,
36419,38338,10/07/2013,7:29:00,358,0,1,active,nan,
36420,38339,10/07/2013,7:29:30,478,0,1,active,nan,
36421,38340,10/07/2013,7:30:00,122,0,1,active,nan,
36422,38341,10/07/2013,7:30:30,382,0,1,active,nan,
36423,38342,10/07/2013,7:31:00,314,0,1,active,nan,
36424,38343,10/07/2013,7:31:30,219,0,1,active,nan,
36425,38344,10/07/2013,7:32:00,212,0,1,active,nan,
36426,38345,10/07/2013,7:32:30,185,0,1,active,nan,
36427,38346,10/07/2013,7:33:00,205,0,1,active,nan,
36428,38347,10/07/2013,7:33:30,304,0,1,active,nan,
36429,38348,10/07/2013,7:34:00,358,0,1,active,nan,
36430,38349,10/07/2013,7:34:30,325,0,1,active,nan,
36431,38350,10/07/2013,7:35:00,127,0,1,active,nan,
36432,38351,10/07/2013,7:35:30,113,0,1,active,nan,
36433,38352,10/07/2013,7:36:00,347,0,1,active,nan,
36434,38353,10/07/2013,7:36:30,258,0,1,active,nan,
36435,38354,10/07/2013,7:37:00,179,0,1,active,nan,
36436,38355,10/07/2013,7:37:30,314,0,1,active,nan,
36437,38356,10/07/2013,7:38:00,63,0,1,active,nan,
36438,38357,10/07/2013,7:38:30,127,0,1,active,nan,
36439,38358,10/07/2013,7:39:00,44,0,1,active,nan,
36440,38359,10/07/2013,7:39:30,285,0,1,active,nan,
36441,38360,10/07/2013,7:40:00,314,0,1,active,nan,
36442,38361,10/07/2013,7:40:30,304,0,1,active,nan,
36443,38362,10/07/2013,7:41:00,420,0,1,active,nan,
36444,38363,10/07/2013,7:41:30,463,0,1,active,nan,
36445,38364,10/07/2013,7:42:00,150,0,1,active,nan,
36446,38365,10/07/2013,7:42:30,67,0,1,active,nan,
36447,38366,10/07/2013,7:43:00,109,0,1,active,nan,
36448,38367,10/07/2013,7:43:30,266,0,1,active,nan,
36449,38368,10/07/2013,7:44:00,420,0,1,active,nan,
36450,38369,10/07/2013,7:44:30,962,0,1,active,nan,
36451,38370,10/07/2013,7:45:00,526,0,1,active,nan,
36452,38371,10/07/2013,7:45:30,191,0,1,active,nan,
36453,38372,10/07/2013,7:46:00,680,0,1,active,nan,
36454,38373,10/07/2013,7:46:30,394,0,1,active,nan,
36455,38374,10/07/2013,7:47:00,1975,0,1,active,nan,
36456,38375,10/07/2013,7:47:30,875,0,1,active,nan,
36457,38376,10/07/2013,7:48:00,205,0,1,active,nan,
36458,38377,10/07/2013,7:48:30,407,0,1,active,nan,
36459,38378,10/07/2013,7:49:00,95,0,1,active,nan,
36460,38379,10/07/2013,7:49:30,150,0,1,active,nan,
36461,38380,10/07/2013,7:50:00,168,0,1,active,nan,
36462,38381,10/07/2013,7:50:30,131,0,1,active,nan,
36463,38382,10/07/2013,7:51:00,113,0,1,active,nan,
36464,38383,10/07/2013,7:51:30,219,0,1,active,nan,
36465,38384,10/07/2013,7:52:00,168,0,1,active,nan,
36466,38385,10/07/2013,7:52:30,85,0,1,active,nan,
36467,38386,10/07/2013,7:53:00,0,0,1,active,nan,
36468,38387,10/07/2013,7:53:30,72,0,1,active,nan,
36469,38388,10/07/2013,7:54:00,394,0,1,active,nan,
36470,38389,10/07/2013,7:54:30,285,0,1,active,nan,
36471,38390,10/07/2013,7:55:00,40,0,1,active,nan,
