line,epoch,date,time,activity,marker,sleep/wake,interval status,s/w status,sleepindex,movingaverage
371,2290,27/06/2013,19:05:00,191,0,1,active,nan,10,359.7142857142857
372,2291,27/06/2013,19:05:30,95,0,1,active,nan,10,314.85714285714283
373,2292,27/06/2013,19:06:00,638,0,1,active,nan,10,305.76190476190476
374,2293,27/06/2013,19:06:30,294,0,1,active,nan,10,304.6666666666667
375,2294,27/06/2013,19:07:00,49,0,1,active,nan,10,309.0952380952381
376,2295,27/06/2013,19:07:30,258,0,1,active,nan,10,327.0
377,2296,27/06/2013,19:08:00,258,0,1,active,nan,10,326.6190476190476
378,2297,27/06/2013,19:08:30,659,0,1,active,nan,10,332.85714285714283
379,2298,27/06/2013,19:09:00,561,0,1,active,nan,10,333.6666666666667
380,2299,27/06/2013,19:09:30,434,0,1,active,nan,10,336.85714285714283
381,2300,27/06/2013,19:10:00,314,0,1,active,nan,10,344.8095238095238
382,2301,27/06/2013,19:10:30,335,0,1,active,nan,10,361.57142857142856
383,2302,27/06/2013,19:11:00,407,0,1,active,nan,10,371.5238095238095
384,2303,27/06/2013,19:11:30,335,0,1,active,nan,10,348.04761904761904
385,2304,27/06/2013,19:12:00,407,0,1,active,nan,10,347.6190476190476
386,2305,27/06/2013,19:12:30,680,0,1,active,nan,10,359.2857142857143
387,2306,27/06/2013,19:13:00,250,0,1,active,nan,10,374.57142857142856
388,2307,27/06/2013,19:13:30,304,0,1,active,nan,10,373.04761904761904
389,2308,27/06/2013,19:14:00,179,0,1,active,nan,10,349.6666666666667
390,2309,27/06/2013,19:14:30,258,0,1,active,nan,10,326.2857142857143
391,2310,27/06/2013,19:15:00,335,0,1,active,nan,10,368.3333333333333
392,2311,27/06/2013,19:15:30,543,0,1,active,nan,10,380.95238095238096
393,2312,27/06/2013,19:16:00,304,0,1,active,nan,10,386.3333333333333
394,2313,27/06/2013,19:16:30,145,0,1,active,nan,10,392.8095238095238
395,2314,27/06/2013,19:17:00,285,0,1,active,nan,10,409.23809523809524
396,2315,27/06/2013,19:17:30,294,0,1,active,nan,10,414.9047619047619
397,2316,27/06/2013,19:18:00,579,0,1,active,nan,10,406.8095238095238
398,2317,27/06/2013,19:18:30,226,0,1,active,nan,10,411.95238095238096
399,2318,27/06/2013,19:19:00,168,0,1,active,nan,10,407.23809523809524
400,2319,27/06/2013,19:19:30,70,0,1,active,nan,10,407.8095238095238
401,2320,27/06/2013,19:20:00,1317,0,1,active,nan,10,409.0952380952381
402,2321,27/06/2013,19:20:30,579,0,1,active,nan,10,411.3333333333333
403,2322,27/06/2013,19:21:00,448,0,1,active,nan,10,414.9047619047619
404,2323,27/06/2013,19:21:30,543,0,1,active,nan,10,415.9047619047619
405,2324,27/06/2013,19:22:00,680,0,1,active,nan,10,419.0952380952381
406,2325,27/06/2013,19:22:30,526,0,1,active,nan,10,423.7142857142857
407,2326,27/06/2013,19:23:00,510,0,1,active,nan,10,418.5238095238095
408,2327,27/06/2013,19:23:30,358,0,1,active,nan,10,399.76190476190476
409,2328,27/06/2013,19:24:00,205,0,1,active,nan,10,395.23809523809524
410,2329,27/06/2013,19:24:30,191,0,1,active,nan,10,391.0952380952381
411,2330,27/06/2013,19:25:00,285,0,1,active,nan,10,388.42857142857144
412,2331,27/06/2013,19:25:30,382,0,1,active,nan,10,327.7142857142857
413,2332,27/06/2013,19:26:00,618,0,1,active,nan,10,304.6666666666667
414,2333,27/06/2013,19:26:30,325,0,1,active,nan,10,284.8095238095238
415,2334,27/06/2013,19:27:00,212,0,1,active,nan,10,267.4761904761905
416,2335,27/06/2013,19:27:30,382,0,1,active,nan,10,246.61904761904762
417,2336,27/06/2013,19:28:00,185,0,1,active,nan,10,246.61904761904762
418,2337,27/06/2013,19:28:30,185,0,1,active,nan,10,239.95238095238096
419,2338,27/06/2013,19:29:00,131,0,1,active,nan,10,231.14285714285714
420,2339,27/06/2013,19:29:30,81,0,1,active,nan,10,229.9047619047619
421,2340,27/06/2013,19:30:00,14,0,1,active,nan,10,223.9047619047619
422,2341,27/06/2013,19:30:30,42,0,1,active,nan,10,218.85714285714286
423,2342,27/06/2013,19:31:00,95,0,1,active,nan,10,205.04761904761904
424,2343,27/06/2013,19:31:30,31,0,1,active,nan,8,179.14285714285714
425,2344,27/06/2013,19:32:00,179,0,1,active,nan,8,172.1904761904762
426,2345,27/06/2013,19:32:30,242,0,1,active,nan,8,171.85714285714286
427,2346,27/06/2013,19:33:00,526,0,1,active,nan,7,158.52380952380952
428,2347,27/06/2013,19:33:30,370,0,1,active,nan,7,154.0952380952381
429,2348,27/06/2013,19:34:00,173,0,1,active,nan,6,147.04761904761904
430,2349,27/06/2013,19:34:30,179,0,1,active,nan,7,157.33333333333334
431,2350,27/06/2013,19:35:00,65,0,1,active,nan,7,158.85714285714286
432,2351,27/06/2013,19:35:30,179,0,1,active,nan,8,170.47619047619048
433,2352,27/06/2013,19:36:00,92,0,1,active,nan,8,180.38095238095238
434,2353,27/06/2013,19:36:30,74,0,1,active,nan,9,186.28571428571428
435,2354,27/06/2013,19:37:00,179,0,1,active,nan,9,191.71428571428572
436,2355,27/06/2013,19:37:30,205,0,1,active,nan,9,195.47619047619048
437,2356,27/06/2013,19:38:00,102,0,1,active,nan,10,216.33333333333334
438,2357,27/06/2013,19:38:30,92,0,1,active,nan,10,217.14285714285714
439,2358,27/06/2013,19:39:00,37,0,1,active,nan,10,204.9047619047619
440,2359,27/06/2013,19:39:30,347,0,1,active,nan,9,199.76190476190476
441,2360,27/06/2013,19:40:00,113,0,1,active,nan,9,191.66666666666666
442,2361,27/06/2013,19:40:30,258,0,1,active,nan,9,188.57142857142858
443,2362,27/06/2013,19:41:00,250,0,1,active,nan,8,180.52380952380952
444,2363,27/06/2013,19:41:30,219,0,1,active,nan,8,176.8095238095238
445,2364,27/06/2013,19:42:00,145,0,1,active,nan,8,173.52380952380952
446,2365,27/06/2013,19:42:30,258,0,1,active,nan,7,166.38095238095238
447,2366,27/06/2013,19:43:00,680,0,1,active,nan,7,162.42857142857142
448,2367,27/06/2013,19:43:30,543,0,1,active,nan,7,160.57142857142858
449,2368,27/06/2013,19:44:00,113,0,1,active,nan,7,164.71428571428572
450,2369,27/06/2013,19:44:30,65,0,1,active,nan,7,167.66666666666666
451,2370,27/06/2013,19:45:00,9,0,1,active,nan,6,151.1904761904762
452,2371,27/06/2013,19:45:30,0,0,1,active,nan,6,145.9047619047619
453,2372,27/06/2013,19:46:00,10,0,0,active,nan,6,141.33333333333334
454,2373,27/06/2013,19:46:30,14,0,1,active,nan,5,130.76190476190476
455,2374,27/06/2013,19:47:00,5,0,1,active,nan,5,122.42857142857143
456,2375,27/06/2013,19:47:30,29,0,1,active,nan,4,116.9047619047619
457,2376,27/06/2013,19:48:00,122,0,1,active,nan,3,104.66666666666667
458,2377,27/06/2013,19:48:30,63,0,1,active,nan,3,93.61904761904762
459,2378,27/06/2013,19:49:00,179,0,1,active,nan,3,96.23809523809524
460,2379,27/06/2013,19:49:30,99,0,1,active,nan,4,115.14285714285714
461,2380,27/06/2013,19:50:00,1,0,1,active,nan,6,152.42857142857142
462,2381,27/06/2013,19:50:30,2,0,1,active,nan,9,186.47619047619048
463,2382,27/06/2013,19:51:00,162,0,1,active,nan,10,218.85714285714286
464,2383,27/06/2013,19:51:30,28,0,1,active,nan,10,230.28571428571428
465,2384,27/06/2013,19:52:00,44,0,1,active,nan,10,241.52380952380952
466,2385,27/06/2013,19:52:30,29,0,1,active,nan,10,244.38095238095238
467,2386,27/06/2013,19:53:00,1,0,1,active,nan,10,243.57142857142858
468,2387,27/06/2013,19:53:30,448,0,1,active,nan,10,238.71428571428572
469,2388,27/06/2013,19:54:00,598,0,1,active,nan,10,236.85714285714286
470,2389,27/06/2013,19:54:30,510,0,1,active,nan,10,228.66666666666666
471,2390,27/06/2013,19:55:00,848,0,1,active,nan,10,225.28571428571428
472,2391,27/06/2013,19:55:30,724,0,1,active,nan,10,231.47619047619048
473,2392,27/06/2013,19:56:00,680,0,1,active,nan,10,235.9047619047619
474,2393,27/06/2013,19:56:30,250,0,1,active,nan,10,230.95238095238096
475,2394,27/06/2013,19:57:00,250,0,1,active,nan,10,231.95238095238096
476,2395,27/06/2013,19:57:30,65,0,1,active,nan,10,231.0
477,2396,27/06/2013,19:58:00,12,0,1,active,nan,10,230.52380952380952
478,2397,27/06/2013,19:58:30,20,0,1,active,nan,10,231.76190476190476
479,2398,27/06/2013,19:59:00,24,0,1,active,nan,10,210.9047619047619
480,2399,27/06/2013,19:59:30,7,0,1,active,nan,8,183.04761904761904
481,2400,27/06/2013,20:00:00,28,0,1,active,nan,7,159.14285714285714
482,2401,27/06/2013,20:00:30,131,0,1,active,nan,5,124.80952380952381
483,2402,27/06/2013,20:01:00,95,0,1,active,nan,3,93.42857142857143
484,2403,27/06/2013,20:01:30,58,0,1,active,nan,1,61.42857142857143
485,2404,27/06/2013,20:02:00,49,0,1,active,nan,1,74.57142857142857
486,2405,27/06/2013,20:02:30,24,0,1,active,nan,2,85.42857142857143
487,2406,27/06/2013,20:03:00,19,0,1,active,nan,3,92.76190476190476
488,2407,27/06/2013,20:03:30,27,0,1,active,nan,3,96.71428571428571
489,2408,27/06/2013,20:04:00,10,0,1,active,nan,3,104.0
490,2409,27/06/2013,20:04:30,13,0,1,active,nan,4,107.04761904761905
491,2410,27/06/2013,20:05:00,8,0,1,active,nan,4,113.85714285714286
492,2411,27/06/2013,20:05:30,127,0,1,active,nan,4,118.57142857142857
493,2412,27/06/2013,20:06:00,65,0,1,active,nan,4,115.33333333333333
494,2413,27/06/2013,20:06:30,8,0,1,active,nan,4,116.19047619047619
495,2414,27/06/2013,20:07:00,526,0,1,active,nan,4,114.42857142857143
496,2415,27/06/2013,20:07:30,478,0,1,active,nan,4,112.47619047619048
497,2416,27/06/2013,20:08:00,219,0,1,active,nan,7,157.14285714285714
498,2417,27/06/2013,20:08:30,95,0,1,active,nan,8,182.95238095238096
499,2418,27/06/2013,20:09:00,173,0,1,active,nan,9,189.66666666666666
500,2419,27/06/2013,20:09:30,88,0,1,active,nan,9,194.8095238095238
501,2420,27/06/2013,20:10:00,150,0,1,active,nan,10,208.1904761904762
502,2421,27/06/2013,20:10:30,127,0,1,active,nan,10,231.28571428571428
503,2422,27/06/2013,20:11:00,63,0,1,active,nan,10,251.95238095238096
504,2423,27/06/2013,20:11:30,113,0,1,active,nan,10,285.57142857142856
505,2424,27/06/2013,20:12:00,21,0,1,active,nan,10,320.76190476190476
506,2425,27/06/2013,20:12:30,8,0,1,active,nan,10,314.4761904761905
507,2426,27/06/2013,20:13:00,962,0,1,active,nan,10,350.6190476190476
508,2427,27/06/2013,20:13:30,561,0,1,active,nan,10,366.9047619047619
509,2428,27/06/2013,20:14:00,168,0,1,active,nan,10,369.2857142857143
510,2429,27/06/2013,20:14:30,118,0,1,active,nan,10,364.57142857142856
511,2430,27/06/2013,20:15:00,294,0,1,active,nan,10,364.57142857142856
512,2431,27/06/2013,20:15:30,493,0,1,active,nan,10,358.85714285714283
513,2432,27/06/2013,20:16:00,561,0,1,active,nan,10,354.42857142857144
514,2433,27/06/2013,20:16:30,771,0,1,active,nan,10,378.14285714285717
515,2434,27/06/2013,20:17:00,747,0,1,active,nan,10,385.42857142857144
516,2435,27/06/2013,20:17:30,394,0,1,active,nan,10,390.23809523809524
517,2436,27/06/2013,20:18:00,1237,0,1,active,nan,10,403.85714285714283
518,2437,27/06/2013,20:18:30,561,0,1,active,nan,10,364.95238095238096
519,2438,27/06/2013,20:19:00,145,0,1,active,nan,10,345.14285714285717
520,2439,27/06/2013,20:19:30,74,0,1,active,nan,10,343.3809523809524
521,2440,27/06/2013,20:20:00,88,0,1,active,nan,10,338.14285714285717
522,2441,27/06/2013,20:20:30,30,0,1,active,nan,10,324.85714285714283
523,2442,27/06/2013,20:21:00,34,0,1,active,nan,10,305.76190476190476
524,2443,27/06/2013,20:21:30,561,0,1,active,nan,10,292.6190476190476
525,2444,27/06/2013,20:22:00,266,0,1,active,nan,10,261.95238095238096
526,2445,27/06/2013,20:22:30,122,0,1,active,nan,10,253.0952380952381
527,2446,27/06/2013,20:23:00,294,0,1,active,nan,10,307.6190476190476
528,2447,27/06/2013,20:23:30,145,0,1,active,nan,10,267.4761904761905
529,2448,27/06/2013,20:24:00,145,0,1,active,nan,10,244.47619047619048
530,2449,27/06/2013,20:24:30,131,0,1,active,nan,10,240.0
531,2450,27/06/2013,20:25:00,8,0,1,active,nan,10,243.61904761904762
532,2451,27/06/2013,20:25:30,15,0,1,active,nan,10,242.85714285714286
533,2452,27/06/2013,20:26:00,92,0,1,active,nan,10,241.42857142857142
534,2453,27/06/2013,20:26:30,285,0,1,active,nan,10,259.1904761904762
535,2454,27/06/2013,20:27:00,127,0,1,active,nan,10,250.66666666666666
536,2455,27/06/2013,20:27:30,561,0,1,active,nan,10,291.57142857142856
537,2456,27/06/2013,20:28:00,1539,0,1,active,nan,10,334.5238095238095
538,2457,27/06/2013,20:28:30,394,0,1,active,nan,10,362.1904761904762
539,2458,27/06/2013,20:29:00,78,0,1,active,nan,10,389.76190476190476
540,2459,27/06/2013,20:29:30,51,0,1,active,nan,10,407.9047619047619
541,2460,27/06/2013,20:30:00,150,0,1,active,nan,10,418.1904761904762
542,2461,27/06/2013,20:30:30,72,0,1,active,nan,10,462.1904761904762
543,2462,27/06/2013,20:31:00,0,0,1,active,nan,10,494.9047619047619
544,2463,27/06/2013,20:31:30,407,0,1,active,nan,10,499.04761904761904
545,2464,27/06/2013,20:32:00,382,0,1,active,nan,10,486.6190476190476
546,2465,27/06/2013,20:32:30,1125,0,1,active,nan,10,483.57142857142856
547,2466,27/06/2013,20:33:00,1024,0,1,active,nan,10,457.23809523809524
548,2467,27/06/2013,20:33:30,875,0,1,active,nan,10,397.95238095238096
549,2468,27/06/2013,20:34:00,724,0,1,active,nan,10,405.9047619047619
550,2469,27/06/2013,20:34:30,526,0,1,active,nan,10,471.04761904761904
551,2470,27/06/2013,20:35:00,347,0,1,active,nan,10,518.952380952381
552,2471,27/06/2013,20:35:30,932,0,1,active,nan,10,538.5238095238095
553,2472,27/06/2013,20:36:00,702,0,1,active,nan,10,570.6666666666666
554,2473,27/06/2013,20:36:30,179,0,1,active,nan,10,582.5714285714286
555,2474,27/06/2013,20:37:00,24,0,1,active,nan,10,570.6190476190476
556,2475,27/06/2013,20:37:30,63,0,1,active,nan,10,575.9047619047619
557,2476,27/06/2013,20:38:00,8,0,1,active,nan,10,531.4285714285714
558,2477,27/06/2013,20:38:30,294,0,1,active,nan,10,482.7142857142857
559,2478,27/06/2013,20:39:00,561,0,1,active,nan,10,443.4761904761905
560,2479,27/06/2013,20:39:30,1446,0,1,active,nan,10,417.23809523809524
561,2480,27/06/2013,20:40:00,1057,0,1,active,nan,10,401.95238095238096
562,2481,27/06/2013,20:40:30,561,0,1,active,nan,10,386.9047619047619
563,2482,27/06/2013,20:41:00,747,0,1,active,nan,10,348.76190476190476
564,2483,27/06/2013,20:41:30,250,0,1,active,nan,10,317.57142857142856
565,2484,27/06/2013,20:42:00,156,0,1,active,nan,10,311.3809523809524
566,2485,27/06/2013,20:42:30,493,0,1,active,nan,10,312.6666666666667
567,2486,27/06/2013,20:43:00,191,0,1,active,nan,10,322.8095238095238
568,2487,27/06/2013,20:43:30,1,0,1,active,nan,10,323.42857142857144
569,2488,27/06/2013,20:44:00,51,0,1,active,nan,10,309.42857142857144
570,2489,27/06/2013,20:44:30,173,0,1,active,nan,10,296.2857142857143
571,2490,27/06/2013,20:45:00,205,0,1,active,nan,10,230.52380952380952
572,2491,27/06/2013,20:45:30,31,0,1,active,nan,8,183.61904761904762
573,2492,27/06/2013,20:46:00,131,0,1,active,nan,7,166.33333333333334
574,2493,27/06/2013,20:46:30,47,0,1,active,nan,6,142.28571428571428
575,2494,27/06/2013,20:47:00,49,0,1,active,nan,6,149.76190476190476
576,2495,27/06/2013,20:47:30,51,0,1,active,nan,6,151.14285714285714
577,2496,27/06/2013,20:48:00,276,0,1,active,nan,5,130.33333333333334
578,2497,27/06/2013,20:48:30,21,0,1,active,nan,6,140.61904761904762
579,2498,27/06/2013,20:49:00,0,0,1,active,nan,7,156.52380952380952
580,2499,27/06/2013,20:49:30,285,0,1,active,nan,7,161.8095238095238
581,2500,27/06/2013,20:50:00,65,0,1,active,nan,7,159.61904761904762
582,2501,27/06/2013,20:50:30,72,0,1,active,nan,7,161.38095238095238
583,2502,27/06/2013,20:51:00,198,0,1,active,nan,8,171.42857142857142
584,2503,27/06/2013,20:51:30,242,0,1,active,nan,8,172.33333333333334
585,2504,27/06/2013,20:52:00,407,0,1,active,nan,9,197.66666666666666
586,2505,27/06/2013,20:52:30,185,0,1,active,nan,10,245.66666666666666
587,2506,27/06/2013,20:53:00,56,0,1,active,nan,10,249.71428571428572
588,2507,27/06/2013,20:53:30,407,0,1,active,nan,10,266.0
589,2508,27/06/2013,20:54:00,335,0,1,active,nan,10,305.3809523809524
590,2509,27/06/2013,20:54:30,162,0,1,active,nan,10,331.23809523809524
591,2510,27/06/2013,20:55:00,127,0,1,active,nan,10,366.42857142857144
592,2511,27/06/2013,20:55:30,242,0,1,active,nan,10,401.23809523809524
593,2512,27/06/2013,20:56:00,242,0,1,active,nan,10,410.0952380952381
594,2513,27/06/2013,20:56:30,150,0,1,active,nan,10,404.7142857142857
595,2514,27/06/2013,20:57:00,579,0,1,active,nan,10,396.5238095238095
596,2515,27/06/2013,20:57:30,1057,0,1,active,nan,10,408.5238095238095
597,2516,27/06/2013,20:58:00,136,0,1,active,nan,10,419.0952380952381
598,2517,27/06/2013,20:58:30,618,0,1,active,nan,10,458.0952380952381
599,2518,27/06/2013,20:59:00,848,0,1,active,nan,10,458.0952380952381
600,2519,27/06/2013,20:59:30,543,0,1,active,nan,10,464.9047619047619
601,2520,27/06/2013,21:00:00,1024,0,1,active,nan,10,491.6666666666667
602,2521,27/06/2013,21:00:30,796,0,1,active,nan,10,517.0
603,2522,27/06/2013,21:01:00,258,0,1,active,nan,10,518.1428571428571
604,2523,27/06/2013,21:01:30,85,0,1,active,nan,10,532.4761904761905
605,2524,27/06/2013,21:02:00,70,0,1,active,nan,10,541.8571428571429
606,2525,27/06/2013,21:02:30,659,0,1,active,nan,10,523.0952380952381
607,2526,27/06/2013,21:03:00,407,0,1,active,nan,10,482.1904761904762
608,2527,27/06/2013,21:03:30,875,0,1,active,nan,10,492.76190476190476
609,2528,27/06/2013,21:04:00,407,0,1,active,nan,10,472.14285714285717
610,2529,27/06/2013,21:04:30,478,0,1,active,nan,10,437.57142857142856
611,2530,27/06/2013,21:05:00,724,0,1,active,nan,10,420.5238095238095
612,2531,27/06/2013,21:05:30,659,0,1,active,nan,10,406.23809523809524
613,2532,27/06/2013,21:06:00,266,0,1,active,nan,10,383.2857142857143
614,2533,27/06/2013,21:06:30,543,0,1,active,nan,10,376.04761904761904
615,2534,27/06/2013,21:07:00,347,0,1,active,nan,10,372.4761904761905
616,2535,27/06/2013,21:07:30,185,0,1,active,nan,10,371.04761904761904
617,2536,27/06/2013,21:08:00,198,0,1,active,nan,10,363.95238095238096
618,2537,27/06/2013,21:08:30,358,0,1,active,nan,10,357.23809523809524
619,2538,27/06/2013,21:09:00,185,0,1,active,nan,10,330.04761904761904
620,2539,27/06/2013,21:09:30,122,0,1,active,nan,10,317.14285714285717
621,2540,27/06/2013,21:10:00,185,0,1,active,nan,10,294.3809523809524
622,2541,27/06/2013,21:10:30,724,0,1,active,nan,10,260.85714285714283
623,2542,27/06/2013,21:11:00,314,0,1,active,nan,10,229.61904761904762
624,2543,27/06/2013,21:11:30,106,0,1,active,nan,10,223.0
625,2544,27/06/2013,21:12:00,10,0,1,active,nan,10,201.33333333333334
626,2545,27/06/2013,21:12:30,40,0,1,active,nan,9,185.28571428571428
627,2546,27/06/2013,21:13:00,510,0,1,active,nan,8,178.47619047619048
628,2547,27/06/2013,21:13:30,266,0,1,active,nan,9,190.38095238095238
629,2548,27/06/2013,21:14:00,304,0,1,active,nan,9,184.47619047619048
630,2549,27/06/2013,21:14:30,136,0,1,active,nan,8,180.1904761904762
631,2550,27/06/2013,21:15:00,0,0,1,active,nan,8,179.0952380952381
632,2551,27/06/2013,21:15:30,20,0,1,active,nan,9,187.9047619047619
633,2552,27/06/2013,21:16:00,3,0,1,active,nan,7,163.85714285714286
634,2553,27/06/2013,21:16:30,127,0,1,active,nan,6,149.61904761904762
635,2554,27/06/2013,21:17:00,88,0,1,active,nan,7,165.9047619047619
636,2555,27/06/2013,21:17:30,10,0,1,active,nan,9,186.0952380952381
637,2556,27/06/2013,21:18:00,42,0,1,active,nan,10,210.04761904761904
638,2557,27/06/2013,21:18:30,448,0,1,active,nan,10,205.76190476190476
639,2558,27/06/2013,21:19:00,234,0,1,active,nan,10,231.0
640,2559,27/06/2013,21:19:30,95,0,1,active,nan,10,253.23809523809524
641,2560,27/06/2013,21:20:00,99,0,1,active,nan,10,256.85714285714283
642,2561,27/06/2013,21:20:30,370,0,1,active,nan,10,258.0952380952381
643,2562,27/06/2013,21:21:00,219,0,1,active,nan,10,273.6666666666667
644,2563,27/06/2013,21:21:30,15,0,1,active,nan,10,275.5238095238095
645,2564,27/06/2013,21:22:00,448,0,1,active,nan,10,292.95238095238096
646,2565,27/06/2013,21:22:30,434,0,1,active,nan,10,294.57142857142856
647,2566,27/06/2013,21:23:00,543,0,1,active,nan,10,312.2857142857143
648,2567,27/06/2013,21:23:30,420,0,1,active,nan,10,323.42857142857144
649,2568,27/06/2013,21:24:00,796,0,1,active,nan,10,323.42857142857144
650,2569,27/06/2013,21:24:30,771,0,1,active,nan,10,324.95238095238096
651,2570,27/06/2013,21:25:00,212,0,1,active,nan,10,348.9047619047619
652,2571,27/06/2013,21:25:30,26,0,1,active,nan,10,377.6190476190476
653,2572,27/06/2013,21:26:00,347,0,1,active,nan,10,370.0952380952381
654,2573,27/06/2013,21:26:30,42,0,1,active,nan,10,367.0952380952381
655,2574,27/06/2013,21:27:00,493,0,1,active,nan,10,379.04761904761904
656,2575,27/06/2013,21:27:30,122,0,1,active,nan,10,368.4761904761905
657,2576,27/06/2013,21:28:00,382,0,1,active,nan,10,373.6666666666667
658,2577,27/06/2013,21:28:30,276,0,1,active,nan,10,386.95238095238096
659,2578,27/06/2013,21:29:00,448,0,1,active,nan,10,385.14285714285717
660,2579,27/06/2013,21:29:30,266,0,1,active,nan,10,414.0
661,2580,27/06/2013,21:30:00,598,0,1,active,nan,10,423.0952380952381
662,2581,27/06/2013,21:30:30,702,0,1,active,nan,10,452.14285714285717
663,2582,27/06/2013,21:31:00,212,0,1,active,nan,10,506.1904761904762
664,2583,27/06/2013,21:31:30,156,0,1,active,nan,10,502.3333333333333
665,2584,27/06/2013,21:32:00,266,0,1,active,nan,10,517.3809523809524
666,2585,27/06/2013,21:32:30,226,0,1,active,nan,10,507.04761904761904
667,2586,27/06/2013,21:33:00,543,0,1,active,nan,10,534.6666666666666
668,2587,27/06/2013,21:33:30,822,0,1,active,nan,10,541.5238095238095
669,2588,27/06/2013,21:34:00,382,0,1,active,nan,10,550.4285714285714
670,2589,27/06/2013,21:34:30,1402,0,1,active,nan,10,550.4285714285714
671,2590,27/06/2013,21:35:00,962,0,1,active,nan,10,578.1428571428571
672,2591,27/06/2013,21:35:30,822,0,1,active,nan,10,579.0952380952381
673,2592,27/06/2013,21:36:00,1161,0,1,active,nan,10,570.7142857142857
674,2593,27/06/2013,21:36:30,266,0,1,active,nan,10,598.5238095238095
675,2594,27/06/2013,21:37:00,358,0,1,active,nan,10,630.2380952380952
676,2595,27/06/2013,21:37:30,276,0,1,active,nan,10,638.2380952380952
677,2596,27/06/2013,21:38:00,702,0,1,active,nan,10,655.952380952381
678,2597,27/06/2013,21:38:30,526,0,1,active,nan,10,653.5714285714286
679,2598,27/06/2013,21:39:00,463,0,1,active,nan,10,635.7619047619048
680,2599,27/06/2013,21:39:30,448,0,1,active,nan,10,631.5714285714286
681,2600,27/06/2013,21:40:00,848,0,1,active,nan,10,596.1904761904761
682,2601,27/06/2013,21:40:30,618,0,1,active,nan,10,578.8571428571429
683,2602,27/06/2013,21:41:00,526,0,1,active,nan,10,564.7619047619048
684,2603,27/06/2013,21:41:30,796,0,1,active,nan,10,532.2380952380952
685,2604,27/06/2013,21:42:00,822,0,1,active,nan,10,556.2857142857143
686,2605,27/06/2013,21:42:30,434,0,1,active,nan,10,562.0
687,2606,27/06/2013,21:43:00,598,0,1,active,nan,10,570.9047619047619
